latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-0.85762,133.20123,337.2,0.55,0.68,2020-10-30,03:42,N,nominal,1.0NRT,288.9,6,D
-9.09828,141.31787,334.2,0.41,0.45,2020-10-30,03:42,N,nominal,1.0NRT,297.2,2.6,D
-8.74845,142.37096,337,0.53,0.42,2020-10-30,03:42,N,low,1.0NRT,299.2,10.4,D
-8.645,141.40344,334.3,0.4,0.44,2020-10-30,03:42,N,nominal,1.0NRT,297.5,2.7,D
-8.64089,141.40288,333.6,0.4,0.44,2020-10-30,03:42,N,nominal,1.0NRT,294.9,2.7,D
-7.70693,147.55888,326.2,0.39,0.36,2020-10-30,03:42,N,nominal,1.0NRT,292.7,1.8,D
-8.64461,140.99957,340.9,0.43,0.46,2020-10-30,03:42,N,nominal,1.0NRT,298.6,6.8,D
-8.6404,140.99896,348,0.43,0.46,2020-10-30,03:42,N,nominal,1.0NRT,297.8,6.8,D
-8.48446,141.37375,352.7,0.4,0.44,2020-10-30,03:42,N,nominal,1.0NRT,300.4,8.3,D
-8.48498,141.37006,336.4,0.4,0.44,2020-10-30,03:42,N,nominal,1.0NRT,297,8.3,D
-8.54076,140.75951,329.1,0.44,0.46,2020-10-30,03:42,N,nominal,1.0NRT,296.7,4.5,D
-8.418,140.83647,341.8,0.43,0.46,2020-10-30,03:42,N,nominal,1.0NRT,297.7,4.9,D
-8.42075,140.81665,346.3,0.43,0.46,2020-10-30,03:42,N,nominal,1.0NRT,297.8,7.3,D
-8.14224,141.75066,334.3,0.57,0.43,2020-10-30,03:42,N,low,1.0NRT,298.7,14.9,D
-8.26674,140.7468,334.1,0.44,0.46,2020-10-30,03:42,N,nominal,1.0NRT,299.9,5.5,D
-8.26754,140.74728,335.6,0.44,0.46,2020-10-30,03:42,N,nominal,1.0NRT,300.8,3.5,D
-8.27761,140.09937,339.9,0.48,0.48,2020-10-30,03:42,N,nominal,1.0NRT,298.3,3.7,D
-7.88266,142.69856,338.7,0.5,0.41,2020-10-30,03:42,N,low,1.0NRT,297.1,12,D
-7.88261,142.69588,333.7,0.5,0.41,2020-10-30,03:42,N,low,1.0NRT,296.9,12.7,D
-7.90636,142.34607,335,0.52,0.41,2020-10-30,03:42,N,nominal,1.0NRT,289.8,7.3,D
-8.34749,137.71843,352.3,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,300.9,5.4,D
-8.3479,137.71521,346.4,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,300,5.4,D
-8.34181,137.72096,332.1,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,299.8,5.7,D
-8.06346,139.78961,342.5,0.5,0.49,2020-10-30,03:42,N,nominal,1.0NRT,298.1,11.6,D
-11.88935,142.47321,349.5,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,301.5,15.2,D
-11.88534,142.47264,355.5,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,303,34.7,D
-11.87926,142.48793,351.7,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,300.9,19.8,D
-11.88762,142.47607,337.8,0.57,0.43,2020-10-30,03:42,N,low,1.0NRT,300.9,26,D
-11.88835,142.47079,340.8,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,302.7,26,D
-11.88362,142.47552,336.7,0.57,0.43,2020-10-30,03:42,N,low,1.0NRT,299.6,8.1,D
-11.87743,142.49078,353.7,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,301.2,23.1,D
-11.87816,142.48549,342.6,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,301.8,31.2,D
-11.87342,142.49025,330.1,0.57,0.43,2020-10-30,03:42,N,low,1.0NRT,300.2,5,D
-11.87415,142.48495,341.9,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,299.3,9,D
-11.86797,142.50018,333.3,0.57,0.43,2020-10-30,03:42,N,nominal,1.0NRT,300.7,3.4,D
-10.11838,150.14836,334.6,0.46,0.39,2020-10-30,03:42,N,nominal,1.0NRT,296.1,6.3,D
-10.94679,142.44872,346.9,0.56,0.43,2020-10-30,03:42,N,nominal,1.0NRT,298.7,11.2,D
-11.40891,136.51723,367,0.46,0.64,2020-10-30,03:42,N,high,1.0NRT,313.8,39.8,D
-11.404,136.50769,338.5,0.46,0.64,2020-10-30,03:42,N,low,1.0NRT,308.9,10.9,D
-9.16584,142.32079,351.5,0.54,0.42,2020-10-30,03:42,N,nominal,1.0NRT,296.5,13.1,D
-9.10945,141.53906,331.8,0.4,0.44,2020-10-30,03:42,N,nominal,1.0NRT,296,2.9,D
-11.38659,153.28555,337.3,0.44,0.46,2020-10-30,03:42,N,nominal,1.0NRT,293.4,4.9,D
-8.06407,139.78502,330.6,0.5,0.49,2020-10-30,03:42,N,nominal,1.0NRT,298.1,6.8,D
-8.35997,137.71182,329.5,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,297.2,2.2,D
-8.34857,137.71692,367,0.35,0.57,2020-10-30,03:42,N,high,1.0NRT,301.1,10.3,D
-8.06289,139.7908,331.5,0.5,0.49,2020-10-30,03:42,N,nominal,1.0NRT,297.3,5.7,D
-8.06353,139.78621,346.1,0.5,0.49,2020-10-30,03:42,N,nominal,1.0NRT,298.7,10.1,D
-8.34287,137.71945,331.3,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,299.6,7.6,D
-8.33149,137.72453,334.8,0.35,0.57,2020-10-30,03:42,N,nominal,1.0NRT,299.1,7.2,D
-8.08766,139.47804,353.5,0.53,0.5,2020-10-30,03:42,N,nominal,1.0NRT,298.8,10.5,D
-8.07115,139.56361,332.4,0.52,0.5,2020-10-30,03:42,N,nominal,1.0NRT,297.7,3.9,D
-8.27792,137.847,332,0.34,0.56,2020-10-30,03:42,N,nominal,1.0NRT,295.1,2.5,D
-8.26874,137.8362,330.7,0.34,0.56,2020-10-30,03:42,N,nominal,1.0NRT,295.5,3.3,D
-8.16205,138.18764,335.3,0.32,0.55,2020-10-30,03:42,N,nominal,1.0NRT,296.6,4.6,D
-8.06283,138.733,367,0.59,0.53,2020-10-30,03:42,N,high,1.0NRT,299.5,26.3,D
-8.0621,138.73842,335.6,0.59,0.53,2020-10-30,03:42,N,nominal,1.0NRT,298.2,7.5,D
-8.06357,138.72757,355.6,0.59,0.53,2020-10-30,03:42,N,nominal,1.0NRT,299.5,26.3,D
-8.05941,138.72148,329.7,0.59,0.53,2020-10-30,03:42,N,nominal,1.0NRT,295.1,5.8,D
-8.02674,138.85399,329.9,0.58,0.52,2020-10-30,03:42,N,nominal,1.0NRT,294.1,5.2,D
-7.90247,139.70503,336.4,0.51,0.49,2020-10-30,03:42,N,nominal,1.0NRT,296.9,5.6,D
-7.9809,139.12303,335.9,0.55,0.51,2020-10-30,03:42,N,nominal,1.0NRT,291.3,6.7,D
-7.97547,139.1275,329.3,0.55,0.51,2020-10-30,03:42,N,nominal,1.0NRT,291.7,6.7,D
-8.10343,138.12236,367,0.33,0.55,2020-10-30,03:42,N,high,1.0NRT,294.5,7.1,D
-7.85978,139.67807,328.2,0.51,0.49,2020-10-30,03:42,N,nominal,1.0NRT,296.7,2.9,D
-7.94582,138.84702,335.5,0.58,0.52,2020-10-30,03:42,N,nominal,1.0NRT,293.6,6.2,D
-7.45334,138.34735,330.2,0.62,0.54,2020-10-30,03:42,N,nominal,1.0NRT,290.3,8.3,D
-1.02841,134.04749,333.6,0.49,0.65,2020-10-30,03:42,N,nominal,1.0NRT,282,2.9,D
-1.02243,134.04631,330.2,0.49,0.65,2020-10-30,03:42,N,nominal,1.0NRT,284.2,3.9,D
29.64375,129.71616,339.4,0.51,0.49,2020-10-30,03:54,N,nominal,1.0NRT,300.6,11.3,D
-9.521,124.41705,336.5,0.45,0.39,2020-10-30,05:24,N,low,1.0NRT,307.5,4.5,D
-9.72326,124.55038,344.2,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,306,5.4,D
-9.72716,124.57205,340.6,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,307.5,6.6,D
-9.71635,124.7085,336.5,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,303.3,6,D
-9.70261,124.79401,346.6,0.47,0.39,2020-10-30,05:24,N,nominal,1.0NRT,300.8,6.9,D
-9.72355,124.70994,346.1,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,304.4,6.8,D
-9.77206,124.59119,343.1,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,309.6,11.7,D
-9.76993,124.59026,342.2,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,309.1,10.5,D
-9.75483,124.72733,334.9,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,301.7,4.5,D
-9.74283,124.8003,333.4,0.47,0.39,2020-10-30,05:24,N,nominal,1.0NRT,299.3,4.4,D
-9.78577,124.81181,336.1,0.47,0.39,2020-10-30,05:24,N,nominal,1.0NRT,304,3.7,D
-9.86023,124.37284,339.5,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,302.5,12.1,D
-9.87426,124.56048,339.3,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,305.8,4.5,D
-9.93283,124.50246,338.2,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,306.4,3.9,D
-9.93376,124.51943,345.5,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,305.4,7.7,D
-9.95086,124.45881,338.5,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,304.1,4,D
-9.92931,124.61552,334.9,0.46,0.39,2020-10-30,05:24,N,nominal,1.0NRT,297.9,2.4,D
-9.95779,124.48406,338.2,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,305.1,10.5,D
-10.0639,123.9308,338.1,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,297.8,5.1,D
-9.96674,124.58894,335,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,299.8,2.8,D
-10.01529,124.41494,332.3,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,300.5,1.2,D
-10.02151,124.39921,343.4,0.44,0.39,2020-10-30,05:24,N,nominal,1.0NRT,302.7,3.4,D
-10.00748,124.48517,332.9,0.45,0.39,2020-10-30,05:24,N,nominal,1.0NRT,301.9,2.4,D
-10.11091,124.1596,343.2,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.7,5.8,D
-10.14952,123.98466,347.1,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,302.8,83.3,D
-10.17671,123.85793,347.7,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,298,8.8,D
-10.16204,123.95074,344.3,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,300.4,28.9,D
-10.16553,123.95126,341.4,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,306.1,45.8,D
-10.14924,124.07693,339.8,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.6,4.9,D
-10.18091,123.92167,336.6,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,301,5.2,D
-10.18031,123.92551,337,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.7,5.2,D
-10.17828,123.96105,335.1,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,300.4,4.3,D
-10.20062,123.84164,341.7,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,300.1,11.9,D
-10.18115,123.96555,352.2,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,301.8,4.3,D
-10.13878,124.23428,336.3,0.44,0.38,2020-10-30,05:24,N,nominal,1.0NRT,305.3,5.2,D
-10.1423,124.23486,346.1,0.44,0.38,2020-10-30,05:24,N,nominal,1.0NRT,305.9,5.9,D
-10.25446,123.56527,340.5,0.41,0.37,2020-10-30,05:24,N,nominal,1.0NRT,299.1,6.5,D
-10.23502,123.68983,335.9,0.42,0.37,2020-10-30,05:24,N,nominal,1.0NRT,300.8,2.7,D
-10.17992,124.04164,338.3,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.5,5,D
-10.19445,123.97194,338.5,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,301.1,23.1,D
-10.19321,123.9798,346.8,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,301.6,8.8,D
-10.18343,124.04212,335.3,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,297,5,D
-10.19241,123.96702,336.5,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299,9.4,D
-10.19176,123.97101,334.3,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,300.2,13.6,D
-10.17977,124.04523,337.5,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299,5.4,D
-10.19524,123.97163,340.2,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,303.7,13.6,D
-10.19397,123.97949,346.2,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,302,11.2,D
-10.18328,124.04568,337.4,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.5,5.4,D
-10.2082,123.95773,346.9,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,301.9,5.4,D
-10.21614,123.93056,333.3,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,298.3,2.6,D
-10.21773,123.94291,335.6,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,299.6,8.4,D
-10.24994,123.92,333.8,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,295.9,4.7,D
-10.26077,123.87428,334.4,0.42,0.38,2020-10-30,05:24,N,nominal,1.0NRT,296.9,3.2,D
-10.33226,123.60066,340.2,0.41,0.37,2020-10-30,05:24,N,nominal,1.0NRT,304.5,4.1,D
-10.3408,123.61362,342.3,0.41,0.37,2020-10-30,05:24,N,nominal,1.0NRT,304.2,6.4,D
-10.34362,123.6181,339.5,0.41,0.37,2020-10-30,05:24,N,nominal,1.0NRT,301.5,7.1,D
-11.13712,132.56287,336.3,0.45,0.63,2020-10-30,05:24,N,nominal,1.0NRT,299.4,2.7,D
5.64813,104.97766,357.2,0.68,0.74,2020-10-30,05:24,N,nominal,1.0NRT,286.8,9.9,D
5.64752,104.97954,342.9,0.68,0.74,2020-10-30,05:24,N,nominal,1.0NRT,286.8,8.8,D
5.64492,105.04392,329.2,0.67,0.74,2020-10-30,05:24,N,nominal,1.0NRT,286.4,4.2,D
6.59923,117.24376,330.5,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,290.2,1.7,D
6.56872,117.06578,333.8,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,291.2,4.9,D
6.56538,117.06626,335.1,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,294.8,20.1,D
6.57143,117.26226,327.5,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,292.2,1.5,D
6.40588,116.75155,329,0.39,0.37,2020-10-30,05:24,N,nominal,1.0NRT,286.4,4.5,D
6.42672,117.35587,327,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,290.2,3.8,D
6.43428,117.44808,342.2,0.39,0.36,2020-10-30,05:24,N,nominal,1.0NRT,286.6,9.9,D
7.04559,124.04224,330.5,0.47,0.48,2020-10-30,05:24,N,nominal,1.0NRT,290.6,2.5,D
5.21076,114.74181,329.6,0.48,0.4,2020-10-30,05:24,N,nominal,1.0NRT,290.1,4.5,D
5.01603,115.89494,338.5,0.43,0.38,2020-10-30,05:24,N,nominal,1.0NRT,293.3,3.2,D
4.60822,113.64126,327.5,0.56,0.43,2020-10-30,05:24,N,nominal,1.0NRT,291.1,2.5,D
3.60407,112.41006,332,0.46,0.47,2020-10-30,05:24,N,nominal,1.0NRT,288.7,4.7,D
1.04267,111.2495,338.7,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,288.3,9.9,D
1.04354,111.25488,327.7,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,287.7,9.9,D
1.04644,111.25165,352,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,288.2,8.5,D
1.04151,111.2523,329.6,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,287.9,8.5,D
0.87641,110.65276,352.8,0.33,0.56,2020-10-30,05:24,N,nominal,1.0NRT,289.4,5.3,D
0.87612,110.8477,367,0.32,0.55,2020-10-30,05:24,N,low,1.0NRT,288.7,13.9,D
0.87472,110.83893,344.8,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,278.7,6.4,D
0.87519,110.84185,354.8,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,281.5,6.4,D
0.87566,110.84479,356.3,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,284.4,13.9,D
0.93451,111.24389,339.4,0.61,0.53,2020-10-30,05:24,N,nominal,1.0NRT,289.2,6,D
0.8763,110.84074,367,0.32,0.55,2020-10-30,05:24,N,low,1.0NRT,281.6,15.1,D
0.87719,110.84661,367,0.32,0.55,2020-10-30,05:24,N,low,1.0NRT,288.5,14.5,D
0.87674,110.84369,336.1,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,282.8,15.1,D
0.87763,110.84949,340,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,287.5,14.5,D
0.93302,111.24657,330.4,0.61,0.53,2020-10-30,05:24,N,nominal,1.0NRT,289.7,7.3,D
0.85367,110.86216,332.9,0.32,0.55,2020-10-30,05:24,N,nominal,1.0NRT,289.8,2.2,D
0.86143,111.33549,341.8,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,290.2,11.3,D
0.80149,111.18146,333.3,0.62,0.54,2020-10-30,05:24,N,nominal,1.0NRT,287.7,2.3,D
0.80138,111.18253,326.9,0.62,0.54,2020-10-30,05:24,N,nominal,1.0NRT,288.5,4.6,D
0.7392,111.34616,329.4,0.6,0.53,2020-10-30,05:24,N,nominal,1.0NRT,284.6,3.4,D
0.67588,111.29403,344,0.61,0.53,2020-10-30,05:24,N,nominal,1.0NRT,287.9,35,D
0.24914,109.77836,333.4,0.39,0.59,2020-10-30,05:24,N,nominal,1.0NRT,289.6,3.4,D
