@relation testcase-model_predicted

@attribute latitude numeric
@attribute longitude numeric
@attribute brightness numeric
@attribute scan numeric
@attribute track numeric
@attribute confidence {20,42,49,33,53,52,35,44,17,60,15,36,62,57,63,64,58,61,59,69,70,72,73,78,79,85,18,50,31,32,0,23,43,48,41,46,39,66,55,54,19,38,65,22,51,47,67,71,45,26,68,76,24,75,74,77,80,82,84,81,83,86,88,89,91,93,96,100}
@attribute bright_t31 numeric
@attribute frp numeric

@data
18.72092,99.51895,305.4,0.54,0.51,50,293.9,2
18.77209,98.81631,305.4,0.54,0.42,50,294.3,2.1
15.87241,99.13578,305.5,0.52,0.5,50,291.2,1.3
15.87241,99.13578,305.5,0.52,0.5,50,291.2,1.4
18.98803,98.37686,305.5,0.5,0.41,50,291.3,1.4
17.27133,98.33582,305.5,0.53,0.42,50,292.6,1.2
18.1873,98.48717,305.5,0.53,0.42,50,293.3,1
17.88101,97.92702,305.5,0.33,0.55,50,293.7,0.5
18.41805,99.51923,305.5,0.4,0.44,50,294,0.5
14.77955,98.46569,305.5,0.39,0.44,50,294.2,0.9
17.91505,97.76295,305.5,0.34,0.56,50,295,1.7
14.16577,100.70651,305.6,0.56,0.52,50,291.5,3
18.298,99.99567,305.6,0.49,0.49,50,291.8,0.8
19.503,98.04944,305.6,0.48,0.4,50,292.3,0.5
14.72165,98.44333,305.6,0.39,0.44,50,292.9,1.1
17.74672,99.47284,305.6,0.41,0.45,50,293.5,0.6
17.96411,100.15459,305.6,0.44,0.46,50,293.5,1.5
18.17776,98.52275,305.6,0.61,0.54,50,293.6,2.4
18.094,98.102,305.6,1.7,1.3,58,293.7,13.2
17.35405,98.15441,305.6,0.63,0.54,50,294.3,1.3
17.35405,98.15441,305.6,0.63,0.54,50,294.3,1.4
17.78978,97.98187,305.6,0.33,0.55,50,294.4,1.1
15.29872,98.7492,305.7,0.4,0.44,50,291.1,1.2
17.54285,98.47897,305.7,0.54,0.42,50,291.4,0.6
17.49052,98.08967,305.7,0.51,0.41,50,291.5,0.7
15.59157,98.86048,305.7,0.54,0.51,50,291.7,1.3
18.8238,99.97721,305.7,0.42,0.45,50,291.9,0.8
18.73602,99.87015,305.7,0.51,0.49,50,292.4,1
18.73602,99.87015,305.7,0.51,0.49,50,292.4,1.1
15.74268,98.77973,305.7,0.4,0.44,50,292.7,1.3
17.20644,98.56133,305.7,0.55,0.43,50,293,1
17.753,98.107,305.7,1.7,1.3,61,293.8,12.7
16.84925,98.7877,305.7,0.57,0.43,50,294.5,1.3
18.63448,98.14807,305.8,0.5,0.41,50,289.9,1.9
19.02372,98.09887,305.8,0.49,0.4,50,290,1.8
19.5637,101.06977,305.8,0.47,0.48,50,290.2,1.4
13.82629,101.61147,305.8,0.52,0.41,50,291.6,1
15.30203,98.75401,305.8,0.4,0.44,50,292.2,1.2
19.24866,100.86026,305.8,0.45,0.47,50,292.2,0.7
19.24866,100.86026,305.8,0.45,0.47,50,292.2,0.8
19.167,98.223,305.8,1.8,1.3,64,292.3,12.6
15.74592,98.7846,305.8,0.4,0.44,50,292.4,0.8
17.73495,97.98348,305.8,0.5,0.41,50,294.4,1
17.07384,98.41811,305.8,0.54,0.42,50,294.8,1.4
15.03699,98.59983,305.8,0.4,0.44,50,294.9,1.3
17.674,98.017,305.8,1.7,1.3,62,295.2,10.3
17.878,97.816,305.8,1.6,1.2,59,295.3,10.3
19.21386,100.56209,305.9,0.47,0.47,50,289.7,1.3
15.2786,98.67593,305.9,0.4,0.44,50,290.6,0.7
19.56014,101.0716,305.9,0.47,0.48,50,290.7,1.9
17.91111,98.29133,305.9,0.52,0.41,50,291,0.6
19.18064,98.10382,305.9,0.49,0.4,50,291.2,0.8
18.8579,100.32612,305.9,0.44,0.46,50,292.4,0.9
17.73955,97.97905,305.9,0.5,0.41,50,292.8,0.7
17.13374,98.75849,305.9,0.56,0.43,50,293.5,1.6
17.20459,98.56413,305.9,0.55,0.43,50,293.7,0.8
19.45302,101.0547,306,0.47,0.48,50,289.2,1.9
15.28708,98.951,306,0.41,0.45,50,290.2,1
19.31516,99.61135,306,0.54,0.51,50,291.2,1.1
19.31516,99.61135,306,0.54,0.51,50,291.2,1.2
17.76413,98.11008,306,0.51,0.41,50,292.3,4.4
15.65869,98.68036,306,0.55,0.51,50,293,1.2
14.85073,98.7475,306,0.41,0.45,50,293.4,0.7
17.22234,98.3517,306,0.53,0.42,50,293.6,1.2
17.73786,97.98286,306,0.33,0.55,50,293.8,0.8
18.46964,97.69833,306,0.47,0.4,50,293.8,1
19.35617,100.64099,306.1,0.46,0.47,50,289.6,1.5
19.35617,100.64099,306.1,0.46,0.47,50,289.6,1.6
18.95334,98.2099,306.1,0.33,0.55,50,290.7,1.4
14.64789,98.47749,306.1,0.4,0.44,50,292.2,0.8
14.16024,100.63042,306.1,0.4,0.44,50,293.6,0.4
15.15625,98.65727,306.1,0.4,0.44,50,293.9,1.7
17.34883,98.14339,306.1,0.52,0.41,50,294,0.6
19.45402,98.30135,306.2,0.49,0.41,50,290.9,0.6
17.7642,98.11605,306.2,0.32,0.55,50,292.2,1.2
17.58596,99.47453,306.2,0.52,0.5,50,292.3,1.4
14.47483,99.79614,306.2,0.48,0.48,50,292.7,2.3
18.17844,98.52292,306.2,0.61,0.54,50,293.9,2.2
18.28671,97.86046,306.2,0.49,0.4,50,295.1,0.8
12.6745,101.15755,306.3,0.32,0.55,50,287.8,2.4
19.56067,98.42098,306.3,0.5,0.41,50,289.6,1.1
19.24898,98.59767,306.3,0.63,0.54,50,290.2,2
17.58335,98.18645,306.3,0.63,0.54,50,291.7,4.8
14.5456,98.55551,306.3,0.4,0.44,50,292.5,0.6
19.10823,98.06851,306.4,0.34,0.56,50,290.9,0.8
16.06536,98.98637,306.4,0.4,0.44,50,291.3,1.8
15.30762,98.53751,306.4,0.39,0.44,50,292.4,0.6
14.45923,98.54659,306.4,0.4,0.44,50,292.7,1
17.57753,99.45716,306.4,0.41,0.45,50,292.7,1.6
17.52916,98.58757,306.4,0.54,0.42,50,292.9,1
17.90775,97.76646,306.4,0.49,0.4,50,294.1,0.9
19.14162,98.2794,306.5,0.5,0.41,50,288.7,0.8
15.72922,99.19565,306.5,0.42,0.45,50,290,1.9
19.10823,98.06851,306.5,0.34,0.56,50,290.9,0.8
19.177,98.10302,306.5,0.49,0.4,50,291.1,0.8
14.16044,100.63178,306.5,0.55,0.51,50,291.9,3
19.31836,99.60735,306.5,0.39,0.44,50,292.2,0.5
17.52789,98.58611,306.5,0.54,0.42,50,293.2,1.6
18.19018,98.49284,306.5,0.53,0.42,50,294,1
15.27775,98.52083,306.5,0.39,0.44,50,294.3,1
19.45734,101.05566,306.6,0.47,0.48,50,289,1.9
19.21361,100.56458,306.6,0.47,0.47,50,289.9,1.8
19.24909,98.59772,306.6,0.63,0.54,50,290.6,1.6
19.24909,98.59772,306.6,0.63,0.54,50,290.6,1.7
17.95736,100.26392,306.6,0.47,0.48,50,290.8,0.3
17.95736,100.26392,306.6,0.47,0.48,50,290.8,0.4
15.124,98.658,306.6,1.7,1.3,69,292.1,12.3
18.92,98.419,306.6,1.8,1.3,69,292.2,15.4
14.60113,98.71335,306.6,0.53,0.5,50,293.4,1.1
17.65937,98.04162,306.6,0.51,0.41,50,293.6,1.4
15.5433,98.69987,306.6,0.39,0.44,50,294,1.1
15.27672,98.48125,306.6,0.39,0.44,50,294.5,1.3
14.95654,98.76437,306.7,0.41,0.45,50,291.2,0.6
18.90129,98.42226,306.7,0.51,0.41,50,291.3,1.1
18.80232,100.86267,306.7,0.44,0.46,50,291.4,1.1
18.80232,100.86267,306.7,0.44,0.46,50,291.4,1.2
19.4525,98.30979,306.7,0.49,0.41,50,291.5,1.8
14.18265,99.11944,306.7,0.5,0.49,50,292,2.9
14.18265,99.11944,306.7,0.5,0.49,50,292,3
15.53451,98.69534,306.7,0.4,0.44,50,293.1,1.3
16.71401,98.78003,306.7,0.38,0.43,50,293.6,0.7
17.65072,98.0416,306.8,0.32,0.55,50,291.9,1.5
17.65072,98.0416,306.8,0.32,0.55,50,291.9,1.6
15.94703,101.77535,306.8,0.54,0.42,50,291.9,1.3
15.94703,101.77535,306.8,0.54,0.42,50,291.9,1.4
15.727,98.63029,306.8,0.39,0.44,50,292.2,0.7
17.92597,98.09436,306.8,0.51,0.41,50,292.2,1.3
19.50665,98.05002,306.8,0.48,0.4,50,292.3,0.7
15.35825,98.47449,306.8,0.39,0.44,50,293,0.7
18.65037,98.47092,306.9,0.63,0.54,50,286.9,1.4
19.371,98.32,306.9,1.8,1.3,70,288.9,17
18.17191,98.51106,306.9,0.53,0.42,50,291.3,1.1
15.162,98.684,306.9,1.7,1.3,60,291.3,13.6
15.37775,98.63828,306.9,0.39,0.44,50,292.5,1.2
15.70786,98.55476,306.9,0.38,0.44,50,292.7,1
15.23267,98.63224,306.9,0.4,0.44,50,293.3,1
17.47668,98.32098,307,0.53,0.42,50,290.5,1
17.74915,97.9019,307,0.5,0.41,50,293.4,1.7
15.168,98.63815,307,0.4,0.44,50,293.6,1
19.38589,99.00072,307.1,0.54,0.42,50,290.1,0.8
18.99879,98.42367,307.1,0.51,0.41,50,290.2,1.4
17.57842,99.45917,307.1,0.52,0.5,50,291.9,1.6
17.57842,99.45917,307.1,0.52,0.5,50,291.9,1.7
17.87003,98.07098,307.1,0.32,0.55,50,292.2,1.2
17.87003,98.07098,307.1,0.32,0.55,50,292.2,1.3
17.35637,98.14477,307.1,0.52,0.41,50,294.4,2.1
13.42386,101.76045,307.2,0.34,0.56,50,289.2,0.5
17.13043,98.53224,307.2,0.55,0.43,50,291.7,1.7
14.45364,98.62315,307.2,0.54,0.51,50,292.5,1.2
18.30646,97.85275,307.2,0.48,0.4,50,293.7,0.6
17.84546,98.84663,307.2,0.56,0.43,50,294.1,0.8
16.32514,101.44772,307.3,0.57,0.52,50,288.3,1.6
15.29119,98.9516,307.3,0.41,0.45,50,290.9,1
15.1577,98.64703,307.3,0.55,0.51,50,292.1,3.3
15.1577,98.64703,307.3,0.55,0.51,50,292.1,3.4
14.64603,98.44186,307.3,0.39,0.44,50,292.8,1.2
14.7684,98.66827,307.3,0.4,0.45,50,293.5,0.8
15.15803,98.6474,307.3,0.4,0.44,50,294.1,2.1
14.39701,98.56269,307.4,0.54,0.51,50,291.2,2.8
14.39701,98.56269,307.4,0.54,0.51,50,291.2,2.9
17.40215,98.34598,307.4,0.53,0.42,50,291.4,1.8
17.07159,98.62531,307.4,0.58,0.52,50,291.5,1.4
14.45566,98.55231,307.4,0.54,0.51,50,291.8,1.3
17.27522,98.33611,307.4,0.53,0.42,50,292.4,1.2
15.27381,98.51986,307.4,0.39,0.44,50,292.9,1
15.28159,98.61348,307.4,0.39,0.44,50,293.2,1.7
17.04155,98.82348,307.4,0.57,0.43,50,293.5,1.2
17.56854,99.91911,307.4,0.49,0.48,50,294.2,3.1
17.56854,99.91911,307.4,0.49,0.48,50,294.2,3.2
17.199,100.236,307.4,2.4,1.5,70,296.7,16.1
17.72169,98.28184,307.5,0.52,0.42,50,290.3,1.2
14.40175,98.56291,307.5,0.54,0.51,50,291.7,1.1
14.40175,98.56291,307.5,0.54,0.51,50,291.7,1.2
19.21965,98.64637,307.5,0.52,0.41,50,291.8,2.2
15.11997,98.67387,307.5,0.4,0.44,50,292.3,1.6
15.59363,98.85726,307.5,0.4,0.44,50,292.3,1.7
18.76858,98.07148,307.5,0.49,0.4,50,292.3,1.1
17.68417,97.96715,307.5,0.5,0.41,50,292.9,1
17.6567,99.99418,307.5,0.48,0.48,50,293.2,3
14.70501,98.4306,307.5,0.56,0.51,50,293.3,2.2
18.2174,98.8439,307.5,0.55,0.43,50,295.1,1.8
19.02354,98.09703,307.6,0.49,0.4,50,290.2,1.5
18.46148,98.48176,307.6,0.52,0.42,50,290.7,1.4
15.59711,98.86113,307.6,0.4,0.44,50,291.3,1.1
15.38008,98.89857,307.6,0.53,0.5,50,291.7,1.3
15.30135,98.7578,307.6,0.4,0.44,50,291.9,1.2
19.10888,98.06384,307.6,0.49,0.4,50,292,1.4
17.76253,98.11904,307.6,0.51,0.41,50,292.5,1.5
18.51318,98.43214,307.6,0.52,0.41,50,292.5,1.5
14.39174,98.56668,307.6,0.54,0.51,50,292.5,2
14.70501,98.4306,307.6,0.56,0.51,50,293.3,2.2
17.637,98.02617,307.6,0.32,0.55,50,293.6,0.7
18.97831,98.19711,307.7,0.33,0.55,50,288.7,0.5
19.55292,99.58815,307.7,0.38,0.44,50,291.9,1
15.269,98.526,307.7,1.7,1.3,72,293.4,13.5
16.0234,98.99528,307.8,0.54,0.5,50,289.8,3.2
18.89899,98.41987,307.8,0.64,0.54,50,290.3,2.8
18.89899,98.41987,307.8,0.64,0.54,50,290.3,2.9
19.38224,99.02088,307.8,0.54,0.42,50,291.2,0.9
15.59359,98.86242,307.8,0.54,0.51,50,291.5,1.8
15.59359,98.86242,307.8,0.54,0.51,50,291.5,1.9
15.16569,98.69702,307.8,0.4,0.44,50,292,1.2
14.7044,98.4356,307.8,0.56,0.51,50,292.5,0.8
18.17448,98.51326,307.8,0.61,0.54,50,293.4,1.7
15.29025,98.51983,307.8,0.39,0.44,50,293.8,1.2
15.54267,98.70328,307.8,0.4,0.44,50,293.9,1.1
15.81396,98.59943,307.9,0.56,0.52,50,293,3.1
15.81396,98.59943,307.9,0.56,0.52,50,293,3.2
17.90063,97.72178,307.9,0.48,0.4,50,293.2,0.5
19.39798,98.34484,308,0.33,0.55,50,288,1.1
19.41311,98.53633,308,0.63,0.54,50,289,2.4
15.11121,98.67456,308,0.55,0.51,50,290.3,1.8
15.11121,98.67456,308,0.55,0.51,50,290.3,1.9
15.11603,98.67418,308,0.55,0.51,50,290.8,2
15.11603,98.67418,308,0.55,0.51,50,290.8,2.1
13.11485,100.90984,308,0.6,0.53,50,291.3,4.1
14.66452,98.44028,308,0.56,0.51,50,292.3,0.9
18.42871,98.05609,308,0.49,0.41,50,292.5,1.3
14.08948,99.39833,308,0.47,0.48,50,292.7,1
19.221,98.653,308,1.9,1.4,73,293.2,17.9
17.68203,97.99326,308,0.33,0.55,50,293.6,0.6
17.92977,98.07277,308,0.5,0.41,50,293.9,1.3
18.30282,97.85197,308,0.48,0.4,50,294.1,0.6
15.72394,101.33392,308.1,0.58,0.52,50,284.9,1.9
15.593,98.86079,308.1,0.4,0.44,50,292.2,1.2
15.94434,98.95963,308.1,0.4,0.44,50,292.2,1.2
14.66452,98.44028,308.1,0.56,0.51,50,292.3,1
15.56151,100.09884,308.1,0.45,0.47,50,292.8,3.3
15.56151,100.09884,308.1,0.45,0.47,50,292.8,3.4
15.15685,98.65392,308.1,0.4,0.44,50,293.8,2
14.67548,100.85203,308.1,0.39,0.44,50,294.2,3.6
15.66425,98.57753,308.1,0.39,0.44,50,294.5,1.5
19.54654,101.06534,308.2,0.47,0.48,50,290.6,1.9
19.1524,98.58851,308.2,0.52,0.41,50,290.9,1.3
18.89758,98.42136,308.2,0.51,0.41,50,291.1,1.5
14.63474,101.07883,308.2,0.58,0.52,50,291.7,3.7
19.13793,98.27872,308.3,0.5,0.41,50,287.6,0.8
17.40569,98.32623,308.3,0.53,0.42,50,290.3,1.6
14.65079,99.27074,308.3,0.49,0.49,50,290.5,1.2
14.65079,99.27074,308.3,0.49,0.49,50,290.5,1.3
14.18309,99.11781,308.3,0.44,0.46,50,291.9,2.4
18.18307,98.5145,308.3,0.53,0.42,50,293.3,1.3
18.29037,97.86116,308.3,0.49,0.4,50,294.2,1
18.22957,99.47022,308.3,0.4,0.44,50,295.8,2.1
15.34232,105.27338,308.4,0.39,0.36,50,285.8,0.7
17.71824,98.30099,308.4,0.52,0.42,50,291.1,1.5
15.27687,98.62202,308.4,0.55,0.51,50,291.3,2.6
17.53906,98.47801,308.4,0.54,0.42,50,292.9,1.4
15.16733,98.64188,308.4,0.4,0.44,50,294.5,1
15.34232,105.27338,308.5,0.39,0.36,50,285.8,0.8
18.30737,97.85026,308.5,0.49,0.4,50,293.8,0.8
17.90133,97.76012,308.5,0.49,0.4,50,294.4,1.7
15.25692,105.25931,308.6,0.39,0.36,50,285.9,0.6
14.67459,100.55166,308.6,0.41,0.45,50,287,0.5
14.67459,100.55166,308.6,0.41,0.45,50,287,0.6
17.40012,98.46751,308.6,0.54,0.42,50,291.7,0.8
15.29484,98.51716,308.6,0.39,0.44,50,295.4,2.3
14.2526,99.19118,308.7,0.44,0.46,50,292,2.8
17.04111,98.84869,308.7,0.57,0.43,50,292.3,0.9
14.64668,98.43826,308.7,0.39,0.44,50,292.6,0.8
19.76155,99.38077,308.8,0.56,0.43,50,290.6,1.9
17.75761,98.32079,308.8,0.52,0.42,50,291.5,1.6
15.27807,98.63293,308.8,0.4,0.44,50,292.3,1.4
15.69143,98.55508,308.8,0.38,0.44,50,292.5,0.9
15.55669,98.69453,308.8,0.39,0.44,50,293.9,1.4
15.79158,98.99106,308.9,0.53,0.5,50,290.9,2.9
15.29531,98.95216,308.9,0.41,0.45,50,291.2,1.4
15.29469,98.95558,308.9,0.41,0.45,50,291.3,1.4
17.07273,98.62573,308.9,0.56,0.43,50,292.9,1.6
17.9,97.75628,308.9,0.34,0.56,50,294.7,1
17.63449,99.28648,308.9,0.4,0.44,50,296.1,1.4
18.09753,98.07226,309,0.33,0.55,50,292.8,1.5
18.17385,98.51309,309,0.61,0.54,50,293.4,1.8
18.17385,98.51309,309,0.61,0.54,50,293.4,1.9
15.0381,98.59546,309,0.55,0.51,50,293.5,2.4
15.0381,98.59546,309,0.55,0.51,50,293.6,2.4
18.02013,97.74918,309,0.48,0.4,50,295.1,1.6
18.247,97.65,309,1.6,1.2,73,295.9,11.5
16.47409,98.97934,309.1,0.4,0.44,50,290,1.6
19.10811,98.06817,309.1,0.49,0.4,50,291.5,1.2
15.27418,98.49519,309.1,0.39,0.44,50,293.1,1.3
17.93422,98.06935,309.1,0.5,0.41,50,293.7,1.6
17.91737,97.78916,309.1,0.34,0.56,50,293.9,0.8
17.91737,97.78916,309.1,0.34,0.56,50,293.9,0.9
15.28067,98.48204,309.1,0.39,0.44,50,294.7,1.4
18.38722,99.11197,309.1,0.57,0.43,50,295.1,1.7
9.33934,99.17551,309.2,0.54,0.51,50,291.5,1.1
17.59759,98.10326,309.2,0.32,0.55,50,291.7,1
15.73287,98.63187,309.2,0.56,0.52,50,292.9,1.9
19.04764,98.15267,309.3,0.49,0.4,50,290.3,1.7
15.30498,98.94554,309.3,0.41,0.45,50,291.5,1
15.59425,98.85686,309.3,0.54,0.51,50,291.7,1.9
15.59425,98.85686,309.3,0.54,0.51,50,291.7,2
17.37087,98.19504,309.3,0.52,0.42,50,293.2,1.9
18.49734,97.77481,309.3,0.48,0.4,50,293.5,1.2
19.25179,98.59698,309.4,0.51,0.41,50,291.3,1.4
18.80275,100.86576,309.4,0.47,0.48,50,291.5,2.3
17.14907,98.4734,309.4,0.54,0.42,50,291.8,2.4
19.27518,97.84694,309.4,0.35,0.57,50,292.8,0.9
15.27051,98.51543,309.4,0.39,0.44,50,293.1,0.5
17.93453,98.07532,309.4,0.33,0.55,50,293.8,0.7
17.93454,98.07532,309.4,0.33,0.55,50,293.8,0.8
14.68128,98.52262,309.5,0.4,0.44,50,293.1,1.1
17.74581,97.96506,309.5,0.5,0.41,50,293.3,0.9
17.91632,97.78208,309.5,0.49,0.4,50,295,1.9
15.86758,105.36171,309.6,0.39,0.36,50,276.5,1.1
15.86758,105.36171,309.6,0.39,0.36,50,276.5,1.2
15.8517,101.01469,309.6,0.4,0.44,50,289.5,1.7
19.01508,98.46169,309.6,0.51,0.41,50,291.7,2
15.26403,98.53165,309.6,0.56,0.52,50,292.2,2.1
15.26403,98.53165,309.6,0.56,0.52,50,292.2,2.2
18.21378,98.23149,309.6,0.51,0.41,50,293.3,1.5
17.35663,99.53604,309.6,0.41,0.45,50,293.8,4.7
15.03763,98.59634,309.6,0.4,0.44,50,294.7,1.3
20.00779,99.18829,309.7,0.58,0.52,50,287.6,2.1
20.00779,99.18829,309.7,0.58,0.52,50,287.6,2.2
15.8517,101.01469,309.7,0.4,0.44,50,289.5,1.7
15.73407,99.19238,309.7,0.42,0.45,50,291.1,1.9
14.64722,101.03884,309.8,0.58,0.52,50,292,3.5
17.61882,98.09684,309.8,0.32,0.55,50,292.8,0.7
14.97822,100.62296,309.8,0.41,0.45,50,293.3,2.1
14.97822,100.62296,309.8,0.41,0.45,50,293.3,2.2
17.74815,97.96346,309.8,0.5,0.41,50,293.3,1.5
15.61179,99.103,309.9,0.42,0.45,50,289.9,1.2
18.40106,98.21143,309.9,0.32,0.55,50,291.3,0.9
18.40106,98.21143,309.9,0.32,0.55,50,291.3,1
15.27543,98.63351,309.9,0.55,0.51,50,291.4,2.6
19.92698,99.07028,309.9,0.53,0.42,50,291.7,1.6
14.33967,98.79324,309.9,0.52,0.5,50,293.2,2.2
14.33967,98.79324,309.9,0.52,0.5,50,293.2,2.3
15.27491,98.52197,309.9,0.56,0.52,50,294,1.3
15.27491,98.52197,309.9,0.56,0.52,50,294,1.4
17.73276,97.98217,309.9,0.33,0.55,50,294.7,0.8
15.15038,98.68964,310,0.4,0.44,50,291.6,2.6
14.32762,98.77686,310,0.52,0.5,50,292.6,1
14.32762,98.77686,310,0.52,0.5,50,292.6,1.1
17.37313,98.20426,310.1,0.52,0.42,50,292.2,3.8
14.70548,98.43255,310.1,0.39,0.44,50,293.4,1.7
17.74807,97.89012,310.1,0.33,0.55,50,294.2,1.2
19.22306,98.64844,310.2,0.62,0.54,50,291.3,2
19.22306,98.64844,310.2,0.62,0.54,50,291.3,2.1
18.80178,100.86708,310.2,0.44,0.46,50,291.6,1.3
19.50339,98.05059,310.2,0.34,0.56,50,291.7,0.6
17.73814,97.98038,310.2,0.33,0.55,50,294.4,1.8
15.42267,100.5422,310.3,0.42,0.45,50,291.1,2.2
19.50339,98.05059,310.3,0.34,0.56,50,291.7,0.6
15.65409,98.66908,310.3,0.39,0.44,50,293.4,1.5
17.35093,98.15353,310.3,0.52,0.41,50,294.2,1.5
17.364,98.201,310.3,1.7,1.3,78,296.4,17.1
19.50269,98.05113,310.4,0.34,0.56,50,291.9,0.4
19.50269,98.05113,310.4,0.34,0.56,50,291.9,0.5
17.92452,98.0808,310.4,0.5,0.41,50,293.4,2
15.31979,103.34573,310.5,0.4,0.6,50,289.6,1.6
16.1137,101.47546,310.5,0.56,0.43,50,290.4,2.9
16.1137,101.47546,310.5,0.56,0.43,50,290.4,3
18.02714,99.18018,310.5,0.39,0.44,50,295.3,1
18.94779,98.20603,310.6,0.5,0.41,50,289.6,1.6
18.17556,98.18726,310.6,0.32,0.55,50,291,0.6
18.49774,97.72343,310.6,0.35,0.57,50,293.6,0.9
18.49774,97.72343,310.6,0.35,0.57,50,293.6,1
17.92604,98.07218,310.6,0.5,0.41,50,293.6,1.3
18.2863,97.86139,310.6,0.34,0.56,50,294.9,0.9
19.00309,98.1731,310.7,0.49,0.41,50,289.1,1.4
19.20912,98.64001,310.7,0.52,0.41,50,291.3,2.9
17.0736,98.62085,310.7,0.56,0.43,50,291.4,1.6
17.92672,98.09007,310.7,0.5,0.41,50,293,1.3
18.2863,97.86139,310.7,0.34,0.56,50,294.9,0.9
17.97225,99.4953,310.7,0.53,0.5,50,295.4,3
15.29055,98.95509,310.8,0.41,0.45,50,291.5,1
17.7514,98.11651,310.8,0.51,0.41,50,293,1.2
17.93347,98.07361,310.8,0.5,0.41,50,293.4,1.6
17.92677,98.06802,310.8,0.5,0.41,50,294.5,2.1
15.65637,98.69925,311,0.55,0.51,50,290.4,1.4
15.65637,98.69925,311,0.55,0.51,50,290.4,1.5
14.64513,98.47896,311,0.55,0.51,50,291.7,1.6
14.64513,98.47896,311,0.55,0.51,50,291.7,1.7
15.67492,98.55576,311,0.39,0.44,50,293.1,1.2
15.26467,98.52647,311,0.56,0.52,50,293.1,2.1
15.26467,98.52647,311,0.56,0.52,50,293.1,2.2
15.81438,98.59872,311,0.56,0.52,50,293.1,2.5
15.81438,98.59872,311,0.56,0.52,50,293.1,2.6
18.18743,98.48994,311,0.53,0.42,50,294.1,2.4
17.825,97.752,311,1.6,1.2,79,295.5,15.6
19.4066,98.56317,311.1,0.51,0.41,50,290.3,2.1
15.28002,98.48563,311.1,0.39,0.44,50,294,1.4
17.57786,99.46387,311.2,0.52,0.5,50,292.1,1.8
15.53977,98.68902,311.2,0.39,0.44,50,293.5,1.4
19.22332,98.64853,311.3,0.62,0.54,50,291.2,2.3
19.22332,98.64853,311.3,0.62,0.54,50,291.2,2.4
15.22607,98.64558,311.3,0.4,0.44,50,291.9,1.5
17.58395,98.17921,311.3,0.52,0.41,50,292.9,3
17.62387,98.23406,311.4,0.63,0.54,50,291.7,3.5
17.62387,98.23406,311.4,0.63,0.54,50,291.7,3.6
15.94571,101.77837,311.4,0.54,0.42,50,291.8,2
15.54715,98.68028,311.5,0.55,0.51,50,291.6,1.6
15.54715,98.68028,311.5,0.55,0.51,50,291.6,1.7
17.74704,97.89958,311.5,0.33,0.55,50,293.4,1.6
17.97355,99.49456,311.5,0.4,0.44,50,296.2,2.4
19.20872,100.56811,311.6,0.47,0.47,50,289.9,1.2
18.99504,98.4231,311.6,0.51,0.41,50,290.7,1.4
18.99088,98.38236,311.6,0.51,0.41,50,291,1.4
17.36015,98.14542,311.6,0.52,0.41,50,294.9,1.1
14.40179,98.56426,311.7,0.4,0.45,50,292.6,1.1
17.75222,98.11195,311.8,0.51,0.41,50,293,1.8
17.34998,98.15366,311.8,0.63,0.54,50,294.1,1.4
18.30374,97.84942,311.8,0.49,0.4,50,295.1,1.4
19.41523,98.53685,311.9,0.51,0.41,50,289.9,1.2
15.65694,98.69836,311.9,0.39,0.44,50,290.7,1
17.78949,97.98441,311.9,0.33,0.55,50,294.4,1.1
15.30015,98.94884,312,0.41,0.45,50,291.4,1
19.93075,99.07129,312,0.53,0.42,50,292.2,2.5
15.28396,98.48652,312,0.39,0.44,50,293,1.4
17.91913,97.78757,312,0.49,0.4,50,294.6,1.7
18.18212,98.51989,312,0.53,0.42,50,294.8,2.5
19.41896,98.53759,312.1,0.51,0.41,50,289.1,0.8
17.57248,98.17828,312.1,0.52,0.41,50,293,2.3
15.27358,98.49851,312.1,0.39,0.44,50,294.5,1.3
17.7372,97.98162,312.1,0.5,0.41,50,294.8,2.2
18.98096,98.17222,312.2,0.33,0.55,50,288.2,2.8
15.29033,98.6568,312.2,0.4,0.44,50,291.6,1
15.27976,98.48291,312.2,0.56,0.52,50,294,2.6
18.90335,98.43222,312.3,0.51,0.41,50,290.8,1.5
19.21822,98.6466,312.3,0.62,0.54,50,290.9,2
19.21822,98.6466,312.3,0.62,0.54,50,290.9,2.1
18.10252,98.09124,312.3,0.5,0.41,50,292.9,5.8
18.30322,97.85087,312.3,0.34,0.56,50,294.7,1.4
14.72858,98.40544,312.3,0.39,0.44,50,294.8,1.5
15.27765,98.62537,312.4,0.55,0.51,50,291.7,1.3
15.27765,98.62537,312.4,0.55,0.51,50,291.7,1.4
18.50281,97.72231,312.4,0.48,0.4,50,293.2,0.9
15.53651,98.69176,312.4,0.39,0.44,50,293.7,0.8
18.18091,98.5219,312.4,0.53,0.42,50,295.6,1.4
15.161,98.669,312.5,1.7,1.3,85,292.1,21.4
15.53514,98.69181,312.5,0.39,0.44,50,293,1.3
15.59775,98.8576,312.6,0.4,0.44,50,292,1.4
13.9327,99.246,312.8,0.45,0.47,50,292.8,2
17.58091,99.46077,312.8,0.41,0.45,50,293.6,3.1
19.45375,101.0509,312.9,0.47,0.48,50,288.9,1.5
18.1819,98.51655,312.9,0.53,0.42,50,294.5,1.4
14.66502,98.44168,313,0.56,0.51,50,292.3,1.3
