latitude,longitude,brightness,scan,track,insert_time,satellite_date,confidence,bright_t31,frp,result
19.74063,100.03506,312.3,0.49,0.4,2:12:00,4/13/2020,nominal,287.9,1.8,NO
19.74097,100.0344,323.3,0.32,0.55,1:18:00,4/13/2020,nominal,265.5,1.1,NO
19.74133,100.03106,311.9,0.32,0.55,1:18:00,4/13/2020,nominal,264.1,1.1,NO
19.74433,100.03577,312.5,0.49,0.4,2:12:00,4/13/2020,nominal,288,2.2,NO
19.74601,100.03499,300,0.32,0.55,1:18:00,4/13/2020,nominal,263.7,1.1,NO
19.75661,100.07369,304.9,0.49,0.41,2:12:00,4/13/2020,nominal,289.8,1.1,NO
19.75664,100.0722,307.1,0.32,0.55,1:18:00,4/13/2020,nominal,289.6,0.7,NO
19.75691,100.02968,310.2,0.49,0.4,2:12:00,4/13/2020,nominal,290.3,2,NO
19.76058,100.0305,305.8,0.49,0.4,2:12:00,4/13/2020,nominal,290.2,1.1,NO
19.76058,100.0305,305.8,0.49,0.4,2:12:00,4/13/2020,nominal,290.2,1.2,NO
19.76262,100.2562,305.7,0.63,0.54,1:18:00,4/13/2020,nominal,287.6,2.8,NO
19.83428,100.36034,342,0.4,0.37,13:18:00,4/13/2020,low,300.6,8.2,NO
19.83428,100.36034,342,0.4,0.37,13:18:00,4/13/2020,nominal,300.6,8.2,NO
19.83639,100.36368,309.6,0.51,0.41,2:12:00,4/13/2020,nominal,291.1,1.1,NO
19.83639,100.36368,309.6,0.51,0.41,2:12:00,4/13/2020,nominal,291.1,1.2,NO
19.89309,100.49878,301.9,0.52,0.41,2:12:00,4/13/2020,nominal,288.2,1.3,NO
19.89309,100.49878,301.9,0.52,0.41,2:12:00,4/13/2020,nominal,288.2,1.4,NO
19.719,99.449,304.4,1,1,22:40:00,4/14/2020,60,292.3,5,YES
19.77354,99.37512,334.7,0.39,0.44,13:54:00,4/14/2020,nominal,300.1,2,YES
19.5728,99.8736,303.8,0.41,0.45,1:30:00,4/15/2020,nominal,290.1,0.4,YES
19.57392,99.87547,304.5,0.5,0.49,2:24:00,4/15/2020,nominal,289.9,0.6,YES
19.59441,99.42185,314.5,0.47,0.48,2:24:00,4/15/2020,nominal,290.5,1.4,YES
19.59492,99.42336,306.6,0.44,0.46,1:30:00,4/15/2020,nominal,290.6,1.4,YES
19.5953,99.41727,302.9,0.47,0.48,2:24:00,4/15/2020,nominal,290.6,1.4,YES
19.59542,99.41929,318.2,0.44,0.46,1:30:00,4/15/2020,nominal,291.4,1.4,YES
19.59592,99.41524,305.2,0.44,0.46,1:30:00,4/15/2020,nominal,290.6,1.5,YES
19.6287,99.90043,345.7,0.67,0.74,14:24:00,4/15/2020,nominal,295.6,6.8,YES
19.6287,99.90043,345.7,0.67,0.74,14:24:00,4/15/2020,nominal,295.6,7,YES
19.64486,99.31445,333.4,0.39,0.36,13:36:00,4/15/2020,low,305.9,3.4,YES
19.71416,99.43732,337.4,0.39,0.36,13:36:00,4/15/2020,nominal,304.8,3.2,NO
19.7413,99.76049,355.3,0.39,0.36,13:36:00,4/15/2020,nominal,307.8,5.2,NO
19.74462,99.75996,332.6,0.39,0.36,13:36:00,4/15/2020,low,305.1,5.2,NO
19.80035,99.44549,336.8,0.39,0.36,13:36:00,4/15/2020,nominal,306.1,8.8,NO
19.35497,99.40647,335.5,0.61,0.53,14:06:00,4/16/2020,low,307,9.9,YES
19.35497,99.40647,335.5,0.61,0.53,14:06:00,4/16/2020,low,307,10,YES
19.35671,99.41037,332.8,0.61,0.53,14:06:00,4/16/2020,low,305.1,5,YES
19.35671,99.41037,332.8,0.61,0.53,14:06:00,4/16/2020,low,305.1,5.1,YES
19.26062,99.43729,299.3,0.44,0.38,1:48:00,4/17/2020,nominal,283.9,0.6,NO
19.26473,99.43372,298.1,0.44,0.39,1:48:00,4/17/2020,nominal,284.4,0.5,NO
19.48005,99.30925,335.3,0.34,0.56,12:54:00,4/17/2020,nominal,297.4,4.1,YES
19.48465,99.30778,330.6,0.45,0.39,1:48:00,4/17/2020,nominal,293.8,4.7,YES
19.587,99.407,335.7,1,1,13:45:00,4/17/2020,84,312.6,21.4,YES
19.58925,99.41243,345.5,0.48,0.4,13:48:00,4/17/2020,nominal,313.1,14.7,YES
19.58925,99.41243,345.5,0.48,0.4,13:48:00,4/17/2020,nominal,313.1,14.8,YES
19.59232,99.40723,341.4,0.48,0.4,13:48:00,4/17/2020,low,314,9,YES
19.59627,99.41014,305.4,0.37,0.58,2:36:00,4/17/2020,nominal,291.2,0.8,NO
19.59627,99.41014,305.4,0.37,0.58,2:36:00,4/17/2020,nominal,291.2,0.9,NO
19.59994,99.41283,304.8,0.45,0.39,1:48:00,4/17/2020,nominal,280.1,1.6,NO
19.60022,99.41041,336.6,0.48,0.4,13:48:00,4/17/2020,low,309.7,8.4,YES
19.60022,99.41041,336.6,0.48,0.4,13:48:00,4/17/2020,low,309.7,8.5,YES
19.60158,99.41113,303.4,0.37,0.58,2:36:00,4/17/2020,nominal,291.1,0.8,NO
19.60158,99.41113,303.4,0.37,0.58,2:36:00,4/17/2020,nominal,291.1,0.9,NO
19.60512,99.41926,331.9,0.48,0.4,13:48:00,4/17/2020,low,306.7,3.2,YES
19.60512,99.41926,331.9,0.48,0.4,13:48:00,4/17/2020,low,306.7,3.3,YES
19.835,100.21,346,1.1,1,13:45:00,4/17/2020,92,304.9,40.7,YES
19.83813,100.21225,339.9,0.53,0.42,13:48:00,4/17/2020,nominal,306.2,61.9,YES
19.83813,100.21225,339.9,0.53,0.42,13:48:00,4/17/2020,nominal,306.2,63.6,YES
19.95571,99.63038,315.7,0.44,0.38,1:48:00,4/17/2020,nominal,292.6,1.2,YES
19.26353,99.41254,333.4,0.39,0.36,13:30:00,4/18/2020,low,308.3,6.1,NO
19.50162,99.56874,298.5,0.57,0.43,2:18:00,4/18/2020,nominal,272.7,0.9,NO
19.50162,99.56874,298.5,0.57,0.43,2:18:00,4/18/2020,nominal,272.7,1,NO
19.575,100.16724,343.3,0.38,0.36,13:30:00,4/18/2020,nominal,311.8,7.3,NO
19.60451,99.40482,302.5,0.56,0.51,1:24:00,4/18/2020,nominal,284.3,1.7,NO
19.60589,99.40718,303.5,0.56,0.51,1:24:00,4/18/2020,nominal,286.3,1.9,NO
19.75385,99.40234,342.5,0.39,0.36,13:30:00,4/18/2020,nominal,307.4,10,NO
19.87395,100.41178,317.4,0.42,0.45,2:18:00,4/18/2020,nominal,271,2.1,NO
20.02016,99.60996,332.5,0.39,0.36,13:30:00,4/18/2020,low,306.3,4,NO
20.02348,99.60941,342.1,0.39,0.36,13:30:00,4/18/2020,low,307.3,6.1,NO
20.02738,99.61257,342.6,0.39,0.36,13:30:00,4/18/2020,low,307.7,6.1,NO
20.03013,99.60829,335.4,0.39,0.36,13:30:00,4/18/2020,low,308.6,4,NO
20.0307,99.61201,338.1,0.39,0.36,13:30:00,4/18/2020,low,307.6,4,NO
19.11855,99.50153,305.4,0.38,0.36,2:00:00,4/19/2020,nominal,293,0.7,NO
19.11855,99.50153,305.4,0.38,0.36,2:00:00,4/19/2020,nominal,293,0.8,NO
19.19116,99.45027,303.7,0.38,0.36,2:00:00,4/19/2020,nominal,291.6,0.5,NO
19.19116,99.45027,303.7,0.38,0.36,2:00:00,4/19/2020,nominal,291.6,0.6,NO
19.28108,99.36997,342,0.48,0.48,14:00:00,4/19/2020,nominal,307.8,32.6,YES
19.28187,99.36977,343.3,0.48,0.48,14:00:00,4/19/2020,nominal,307.6,31.2,YES
19.47871,99.41096,345.6,0.49,0.48,14:00:00,4/19/2020,nominal,303.7,7.8,YES
19.53445,99.87459,344,0.4,0.44,13:06:00,4/19/2020,nominal,302.1,5.4,YES
19.53528,99.87917,335.7,0.4,0.44,13:06:00,4/19/2020,nominal,300.6,5.4,YES
19.53712,99.87476,332.9,0.52,0.5,14:00:00,4/19/2020,nominal,301.6,5.3,YES
19.53758,99.87878,338.7,0.52,0.5,14:00:00,4/19/2020,nominal,300.9,5.3,YES
19.60916,99.39899,305.7,0.38,0.36,2:00:00,4/19/2020,nominal,293.1,1.5,YES
19.60916,99.39899,305.8,0.38,0.36,2:00:00,4/19/2020,nominal,293.1,1.5,YES
19.62169,100.18044,346.1,0.55,0.51,14:00:00,4/19/2020,nominal,303,7.6,NO
19.62465,100.18124,332.5,0.57,0.43,13:06:00,4/19/2020,low,304.4,3.1,NO
19.62465,100.18124,332.5,0.57,0.43,13:06:00,4/19/2020,low,304.4,3.2,NO
19.66395,100.30635,311.3,0.39,0.36,2:00:00,4/19/2020,nominal,293.5,1.4,NO
19.66652,100.30614,309.1,0.39,0.36,2:00:00,4/19/2020,nominal,293.6,1.2,NO
19.71962,99.62033,303.6,0.38,0.36,2:00:00,4/19/2020,nominal,292.1,0.5,NO
19.71962,99.62033,303.6,0.38,0.36,2:00:00,4/19/2020,nominal,292.1,0.6,NO
19.74545,100.03114,305.4,0.39,0.36,2:00:00,4/19/2020,nominal,293.1,1.5,NO
19.74545,100.03114,305.5,0.39,0.36,2:00:00,4/19/2020,nominal,293.1,1.5,NO
19.74787,100.02663,302.7,0.65,0.73,2:48:00,4/19/2020,nominal,287.7,1.5,NO
19.74933,100.02814,317,0.39,0.36,2:00:00,4/19/2020,nominal,294.4,1.5,NO
19.79228,100.07324,301.8,0.66,0.73,2:48:00,4/19/2020,nominal,287.7,1,NO
19.80508,100.39336,335.5,0.55,0.43,13:06:00,4/19/2020,nominal,303.8,5.7,YES
19.90549,100.15448,318.2,0.39,0.36,2:00:00,4/19/2020,nominal,294.4,1.9,YES
19.90608,100.1508,309.5,0.39,0.36,2:00:00,4/19/2020,nominal,293.8,2,YES
19.90822,100.15508,308.6,0.39,0.36,2:00:00,4/19/2020,nominal,294.2,1.6,YES
19.90882,100.1514,326.1,0.39,0.36,2:00:00,4/19/2020,nominal,294.9,2.3,YES
19.90882,100.1514,326.2,0.39,0.36,2:00:00,4/19/2020,nominal,294.9,2.2,YES
19.96745,99.69027,331.3,0.52,0.5,14:00:00,4/19/2020,low,302.1,4.4,NO
19.968,99.69203,335.6,0.52,0.5,14:00:00,4/19/2020,nominal,301.2,3.9,NO
19.97341,99.57976,330.4,0.41,0.45,13:06:00,4/19/2020,low,304.3,2.8,YES
19.99918,99.75941,311.8,0.39,0.36,2:00:00,4/19/2020,nominal,292.7,2,NO
19.99918,99.75941,311.8,0.39,0.36,2:00:00,4/19/2020,nominal,292.7,2.1,NO
20.00137,100.25362,331.9,0.56,0.43,13:06:00,4/19/2020,low,305.2,2.4,YES
20.00249,99.76,316.6,0.39,0.36,2:00:00,4/19/2020,nominal,292.4,2,NO
20.00249,99.76,316.7,0.39,0.36,2:00:00,4/19/2020,nominal,292.4,2.1,NO
20.0029,100.25094,336.5,0.56,0.52,14:00:00,4/19/2020,nominal,305,6.4,YES
20.00528,100.25283,330.6,0.56,0.43,13:06:00,4/19/2020,low,305.1,3.3,YES
20.00528,100.25283,330.6,0.56,0.43,13:06:00,4/19/2020,low,305.1,3.4,YES
20.31761,99.5386,340.9,0.4,0.44,13:06:00,4/19/2020,nominal,301.8,5.7,YES
20.31761,99.5386,341,0.4,0.44,13:06:00,4/19/2020,nominal,301.8,5.7,YES
20.39075,99.47567,340.7,0.51,0.49,14:00:00,4/19/2020,nominal,306.6,23.5,NO
19.39694,99.33038,344.3,0.41,0.37,13:42:00,4/20/2020,nominal,304.9,3.6,NO
19.44694,99.86162,342.1,0.43,0.38,13:42:00,4/20/2020,nominal,308.6,8.7,NO
19.45149,99.66633,344.2,0.42,0.38,13:42:00,4/20/2020,nominal,307.9,10.5,NO
19.61391,99.58084,331.8,0.42,0.38,13:42:00,4/20/2020,low,306.5,3.2,YES
19.61501,99.58874,341,0.42,0.38,13:42:00,4/20/2020,nominal,307.4,8,YES
19.62109,100.23698,339,0.44,0.39,13:42:00,4/20/2020,nominal,307.2,8.1,YES
19.66129,100.32294,338.9,0.45,0.39,13:42:00,4/20/2020,nominal,306.9,3.8,NO
19.66315,100.30962,335.4,0.45,0.39,13:42:00,4/20/2020,low,306.3,2.7,NO
19.70452,99.76093,335.2,0.43,0.38,13:42:00,4/20/2020,low,305.4,2.9,NO
19.73251,99.37988,330.8,0.42,0.37,13:42:00,4/20/2020,low,303.8,2,YES
19.73467,99.74815,332.2,0.43,0.38,13:42:00,4/20/2020,low,305.9,1,NO
19.73706,100.0274,348,0.44,0.38,13:42:00,4/20/2020,nominal,307,3.7,YES
19.74005,100.02299,334.5,0.44,0.38,13:42:00,4/20/2020,nominal,303.6,3.7,NO
19.74059,100.027,331.1,0.44,0.38,13:42:00,4/20/2020,low,305.2,3.7,YES
19.74136,100.02715,330.2,0.38,0.59,12:48:00,4/20/2020,nominal,296.4,3.6,NO
19.74136,100.02715,330.3,0.38,0.59,12:48:00,4/20/2020,nominal,296.4,3.6,NO
19.74277,100.02792,307.5,0.32,0.55,2:30:00,4/20/2020,nominal,291.2,1.5,NO
19.74327,100.02547,312,0.32,0.55,2:30:00,4/20/2020,nominal,291.3,1.8,NO
19.74359,100.02272,342.3,0.44,0.38,13:42:00,4/20/2020,nominal,305.2,3.3,NO
19.74412,100.02667,332.8,0.44,0.38,13:42:00,4/20/2020,low,304.5,3.3,YES
19.74766,100.02631,336,0.44,0.38,13:42:00,4/20/2020,nominal,304.5,3.3,NO
19.75006,99.95988,313.8,0.5,0.41,1:36:00,4/20/2020,nominal,288.8,3.9,NO
19.75119,100.02593,331.8,0.44,0.38,13:42:00,4/20/2020,low,304.8,2.4,NO
19.75144,99.96104,340.7,0.32,0.54,2:30:00,4/20/2020,nominal,293.6,2.8,NO
19.75204,99.95812,316.1,0.32,0.54,2:30:00,4/20/2020,nominal,291.2,2.8,NO
19.75299,100.02847,305.5,0.32,0.55,2:30:00,4/20/2020,nominal,291.5,1.4,NO
19.7569,99.95953,313.5,0.32,0.54,2:30:00,4/20/2020,nominal,290.7,1.4,NO
19.76378,99.37949,346.2,0.42,0.61,12:48:00,4/20/2020,nominal,297.1,9,YES
19.76378,99.37949,346.2,0.42,0.61,12:48:00,4/20/2020,nominal,297.1,9.1,YES
19.767,99.3772,344,0.42,0.61,12:48:00,4/20/2020,nominal,298,10.4,YES
19.767,99.3772,344,0.42,0.61,12:48:00,4/20/2020,nominal,298,10.5,YES
19.7678,99.38081,337.1,0.42,0.61,12:48:00,4/20/2020,nominal,296,8.9,YES
19.7678,99.38081,337.2,0.42,0.61,12:48:00,4/20/2020,nominal,296,9,YES
19.82041,100.2983,335.1,0.45,0.39,13:42:00,4/20/2020,low,308.2,4.3,YES
19.83991,100.20197,344.5,0.45,0.39,13:42:00,4/20/2020,nominal,308,7.8,NO
19.84049,100.20621,345,0.45,0.39,13:42:00,4/20/2020,nominal,310.4,13.7,NO
19.84107,100.21045,337,0.45,0.39,13:42:00,4/20/2020,nominal,303.9,13.7,NO
19.84263,100.20332,342.9,0.37,0.58,12:48:00,4/20/2020,nominal,299.7,20.9,NO
19.84338,100.20683,343,0.37,0.58,12:48:00,4/20/2020,nominal,305.7,20.9,NO
19.84403,100.20567,336.7,0.45,0.39,13:42:00,4/20/2020,low,307.9,13.7,NO
19.84413,100.21033,346.3,0.37,0.58,12:48:00,4/20/2020,nominal,298.8,30.9,NO
19.84413,100.21033,346.4,0.37,0.58,12:48:00,4/20/2020,nominal,298.8,30.9,NO
19.84461,100.20992,338.3,0.45,0.39,13:42:00,4/20/2020,nominal,306.1,13.7,NO
19.95615,99.61488,342.6,0.4,0.6,12:48:00,4/20/2020,nominal,299.1,7.3,YES
19.95615,99.61488,342.7,0.4,0.6,12:48:00,4/20/2020,nominal,299.1,7.2,YES
19.96143,99.61269,350.7,0.4,0.6,12:48:00,4/20/2020,nominal,297.6,7.2,YES
19.96143,99.61269,350.7,0.4,0.6,12:48:00,4/20/2020,nominal,297.6,7.3,YES
20.03961,99.65659,331.1,0.4,0.6,12:48:00,4/20/2020,nominal,296.1,3,YES
20.03961,99.65659,331.1,0.4,0.6,12:48:00,4/20/2020,nominal,296.1,3.1,YES
20.04321,99.65572,347.7,0.43,0.38,13:42:00,4/20/2020,nominal,310.2,10,NO
20.04858,99.61766,344.5,0.43,0.38,13:42:00,4/20/2020,nominal,310.8,4.3,YES
20.04981,99.51712,334,0.41,0.6,12:48:00,4/20/2020,nominal,301,2.5,NO
20.04981,99.51712,334.1,0.41,0.6,12:48:00,4/20/2020,nominal,301,2.5,NO
20.052,99.51506,337.4,0.42,0.38,13:42:00,4/20/2020,low,311.2,3.8,NO
20.17307,99.9998,337.3,0.44,0.38,13:42:00,4/20/2020,nominal,305.7,1.6,YES
20.38612,100.02969,330.7,0.44,0.39,13:42:00,4/20/2020,low,304.7,2.3,NO
19.25416,99.3614,335.6,0.38,0.59,14:12:00,4/21/2020,nominal,301.1,2.5,NO
19.25485,99.36073,334.3,0.38,0.59,14:12:00,4/21/2020,nominal,301.5,3.5,NO
19.25485,99.36073,334.3,0.38,0.59,14:12:00,4/21/2020,nominal,301.5,3.6,NO
19.47918,99.41614,340,0.44,0.38,13:24:00,4/21/2020,nominal,307.3,5.3,NO
19.56002,99.35853,334.7,0.39,0.59,14:12:00,4/21/2020,nominal,301.5,3.6,NO
19.56002,99.35853,334.8,0.39,0.59,14:12:00,4/21/2020,nominal,301.5,3.6,NO
19.56035,99.36185,343.2,0.39,0.59,14:12:00,4/21/2020,nominal,301.4,3.6,NO
19.56035,99.36185,343.3,0.39,0.59,14:12:00,4/21/2020,nominal,301.4,3.6,NO
19.60598,99.56508,336.5,0.43,0.38,13:24:00,4/21/2020,low,306.6,3.9,NO
19.60664,99.5691,336,0.43,0.38,13:24:00,4/21/2020,low,307.1,3.9,NO
19.60796,99.56716,331.1,0.4,0.6,14:12:00,4/21/2020,low,304,1.9,NO
19.61006,99.58961,335.8,0.43,0.38,13:24:00,4/21/2020,low,307.6,3.8,NO
19.61074,99.5937,340.1,0.43,0.38,13:24:00,4/21/2020,nominal,307.2,3.8,NO
19.69965,100.30414,334.4,0.41,0.37,13:24:00,4/21/2020,low,306.5,2.8,NO
19.70565,99.75755,333.9,0.41,0.61,14:12:00,4/21/2020,nominal,302.8,5.4,NO
19.70565,99.75755,334,0.41,0.61,14:12:00,4/21/2020,nominal,302.8,5.4,NO
19.722,100.39,321.2,1.5,1.2,13:20:00,4/21/2020,58,303.1,16.6,NO
19.72584,100.39105,333.3,0.45,0.63,14:12:00,4/21/2020,nominal,304.2,3.7,NO
19.73767,100.02345,332.6,0.41,0.37,13:24:00,4/21/2020,low,305.7,2.8,NO
19.73983,100.02179,311.3,0.5,0.41,2:12:00,4/21/2020,nominal,295.1,1.6,NO
19.74041,100.01869,345.9,0.41,0.37,13:24:00,4/21/2020,nominal,307.9,4.6,NO
19.74063,100.0174,304.7,0.5,0.41,2:12:00,4/21/2020,nominal,294.4,1.6,NO
19.74084,100.34435,331.8,0.4,0.37,13:24:00,4/21/2020,nominal,305.4,1.4,NO
19.74186,100.02007,324.6,0.5,0.41,2:12:00,4/21/2020,nominal,295.4,4.1,NO
19.74672,99.38571,339.5,0.39,0.59,14:12:00,4/21/2020,nominal,304.7,4.5,NO
19.74713,99.38987,342.1,0.39,0.59,14:12:00,4/21/2020,nominal,305,4.5,NO
19.74989,99.38889,339.4,0.43,0.38,13:24:00,4/21/2020,low,309.3,7.7,NO
19.75268,99.38969,333.1,0.39,0.59,14:12:00,4/21/2020,nominal,302.6,4.5,NO
19.777,99.775,302.6,1.2,1.1,22:45:00,4/21/2020,30,290.8,3.6,NO
19.784,100.282,329.2,1.5,1.2,13:20:00,4/21/2020,77,305.5,33.3,NO
19.78457,100.26447,342.8,0.44,0.63,14:12:00,4/21/2020,nominal,301.7,7.4,NO
19.78457,100.26447,342.8,0.44,0.63,14:12:00,4/21/2020,nominal,301.7,7.5,NO
19.78458,100.2653,351.5,0.45,0.63,14:12:00,4/21/2020,nominal,302.2,7.6,NO
19.78458,100.2653,351.5,0.45,0.63,14:12:00,4/21/2020,nominal,302.2,7.7,NO
19.78954,100.28091,338,0.41,0.37,13:24:00,4/21/2020,low,310.8,6.4,NO
19.79016,100.28477,354,0.41,0.37,13:24:00,4/21/2020,low,311,16.5,NO
19.79227,100.28506,367,0.45,0.63,14:12:00,4/21/2020,high,307.1,15.1,NO
19.79241,100.28439,367,0.45,0.63,14:12:00,4/21/2020,high,305.4,12.9,NO
19.79268,100.28184,367,0.73,0.76,12:30:00,4/21/2020,high,297.7,29.8,NO
19.79268,100.28184,367,0.73,0.76,12:30:00,4/21/2020,high,297.7,30,NO
19.79281,100.28844,342.3,0.45,0.63,14:12:00,4/21/2020,nominal,304,6.7,NO
19.79327,100.29314,333.7,0.45,0.63,14:12:00,4/21/2020,nominal,302,6.7,NO
19.79354,100.28426,353.2,0.41,0.37,13:24:00,4/21/2020,low,316.7,74.5,NO
19.79466,100.28404,367,0.73,0.76,12:30:00,4/21/2020,high,296.9,25.8,NO
19.79466,100.28404,367,0.73,0.76,12:30:00,4/21/2020,high,296.9,26,NO
19.795,100.28,333.8,1.5,1.2,13:20:00,4/21/2020,82,304.7,43.9,NO
19.79804,100.28379,334.8,0.45,0.63,14:12:00,4/21/2020,nominal,303.1,4.4,NO
19.79838,100.28749,342.2,0.45,0.63,14:12:00,4/21/2020,nominal,301.6,4.8,NO
19.79838,100.28749,342.3,0.45,0.63,14:12:00,4/21/2020,nominal,301.6,4.8,NO
19.79877,100.29175,336.1,0.45,0.63,14:12:00,4/21/2020,nominal,301.8,4.8,NO
19.80695,99.69339,335.6,0.42,0.38,13:24:00,4/21/2020,low,309.8,4.3,NO
19.8576,100.35091,335.3,0.4,0.37,13:24:00,4/21/2020,nominal,307.2,3.8,NO
19.85925,100.42547,338.3,0.4,0.37,13:24:00,4/21/2020,low,310.7,8.2,NO
19.86836,100.20232,343.7,0.41,0.37,13:24:00,4/21/2020,low,309.2,5.8,NO
19.91809,100.3832,338.6,0.4,0.37,13:24:00,4/21/2020,low,307.5,2.7,NO
19.91923,100.38775,334.3,0.71,0.75,12:30:00,4/21/2020,nominal,296.5,5.3,NO
19.984,100.516,323.3,1.5,1.2,13:20:00,4/21/2020,33,306.1,18.7,NO
19.98409,100.52431,353.7,0.4,0.37,13:24:00,4/21/2020,nominal,307.5,6,NO
19.98465,100.52116,354.4,0.46,0.64,14:12:00,4/21/2020,nominal,302.3,4.8,NO
19.98495,100.52444,332.3,0.47,0.64,14:12:00,4/21/2020,nominal,300.2,4.8,NO
19.98495,100.52444,332.4,0.47,0.64,14:12:00,4/21/2020,nominal,300.2,4.8,NO
19.98742,100.52361,356,0.4,0.37,13:24:00,4/21/2020,nominal,312.5,14.4,NO
19.9893,100.44834,316.4,0.52,0.41,2:12:00,4/21/2020,nominal,294.2,1.5,NO
19.9899,100.44593,315.3,0.52,0.41,2:12:00,4/21/2020,nominal,293.7,1.9,NO
19.99067,100.52155,343.5,0.46,0.64,14:12:00,4/21/2020,nominal,301.9,4.8,NO
19.99099,100.52495,334.4,0.47,0.64,14:12:00,4/21/2020,nominal,300.8,4.8,NO
19.991,99.603,313,1.1,1.1,22:45:00,4/21/2020,85,294.5,11.9,NO
20.08687,99.62112,337.9,0.41,0.6,14:12:00,4/21/2020,nominal,305.3,4.8,NO
20.08687,99.62112,337.9,0.41,0.6,14:12:00,4/21/2020,nominal,305.3,4.9,NO
20.08781,99.61866,311.2,0.35,0.57,1:18:00,4/21/2020,nominal,292.9,1,NO
20.115,99.622,337.3,1.2,1.1,22:45:00,4/21/2020,100,297,44.6,NO
20.123,99.609,333.5,1.1,1.1,22:45:00,4/21/2020,100,296.6,38.1,NO
20.12318,99.96796,313.7,0.49,0.4,2:12:00,4/21/2020,nominal,292.7,1.8,NO
20.124,99.62,333.3,1.2,1.1,22:45:00,4/21/2020,100,297,37.6,NO
20.12468,99.96548,302.9,0.33,0.55,1:18:00,4/21/2020,nominal,291.3,0.6,NO
20.18792,100.09306,338.7,0.41,0.37,13:24:00,4/21/2020,low,312.8,3.1,NO
20.19405,100.08792,339.3,0.41,0.37,13:24:00,4/21/2020,low,313.6,5.7,NO
20.19447,100.08394,331.6,0.73,0.76,12:30:00,4/21/2020,nominal,299.6,6.9,NO
20.19464,100.09051,341.5,0.73,0.76,12:30:00,4/21/2020,nominal,300.3,13,NO
20.19464,100.09051,341.5,0.73,0.76,12:30:00,4/21/2020,nominal,300.3,13.2,NO
20.19549,100.08697,351.7,0.44,0.62,14:12:00,4/21/2020,nominal,307.9,6.9,NO
20.19559,100.083,334.6,0.44,0.62,14:12:00,4/21/2020,low,305.5,9.6,NO
20.19591,100.09122,344.9,0.44,0.62,14:12:00,4/21/2020,nominal,307.4,6.9,NO
20.19591,100.09122,345,0.44,0.62,14:12:00,4/21/2020,nominal,307.4,6.9,NO
20.19597,100.08728,351.7,0.44,0.62,14:12:00,4/21/2020,nominal,307.9,7.9,NO
20.19617,100.09103,338.9,0.73,0.76,12:30:00,4/21/2020,nominal,300.4,16,NO
20.19632,100.09547,345.5,0.44,0.62,14:12:00,4/21/2020,nominal,306.7,7.5,NO
20.19636,100.09154,345.4,0.44,0.62,14:12:00,4/21/2020,nominal,307.4,7.9,NO
20.19636,100.09154,345.5,0.44,0.62,14:12:00,4/21/2020,nominal,307.4,7.9,NO
20.19675,100.09579,342.1,0.44,0.62,14:12:00,4/21/2020,nominal,306,7.3,NO
20.19675,100.09579,342.1,0.44,0.62,14:12:00,4/21/2020,nominal,306,7.4,NO
20.19707,100.34412,334.9,0.4,0.37,13:24:00,4/21/2020,low,307.2,1.6,NO
20.199,100.083,328,1.6,1.2,13:20:00,4/21/2020,76,310.5,22.1,NO
20.19957,100.07894,340.9,0.41,0.37,13:24:00,4/21/2020,low,312.3,6.8,NO
20.1998,100.08154,339.1,0.73,0.76,12:30:00,4/21/2020,nominal,300.1,10.2,NO
20.1998,100.08154,339.1,0.73,0.76,12:30:00,4/21/2020,nominal,300.1,10.3,NO
20.20098,100.07816,333.2,0.44,0.62,14:12:00,4/21/2020,low,303.4,5.3,NO
20.20137,100.08205,334.8,0.73,0.76,12:30:00,4/21/2020,nominal,299.4,6.9,NO
20.20177,100.08672,336.4,0.44,0.62,14:12:00,4/21/2020,nominal,305.9,4.8,NO
20.20216,100.091,338.1,0.44,0.62,14:12:00,4/21/2020,nominal,305.6,4.8,NO
19.09668,99.47301,304.7,0.7,0.75,1:00:00,4/22/2020,nominal,290.2,1.2,NO
19.09668,99.47301,304.7,0.7,0.75,1:00:00,4/22/2020,nominal,290.2,1.4,NO
19.09767,99.47522,317.4,0.39,0.36,1:54:00,4/22/2020,nominal,295.3,2,NO
19.10722,99.49924,308.5,0.39,0.36,1:54:00,4/22/2020,nominal,293.7,1,NO
19.28517,99.38961,345.1,0.38,0.43,13:54:00,4/22/2020,nominal,296.4,17.3,NO
19.28517,99.38961,345.1,0.38,0.43,13:54:00,4/22/2020,nominal,296.4,17.4,NO
19.29466,99.40021,343.4,0.38,0.43,13:54:00,4/22/2020,nominal,297.9,4.2,NO
19.29466,99.40021,343.5,0.38,0.43,13:54:00,4/22/2020,nominal,297.9,4.2,NO
19.29515,99.40408,335.8,0.38,0.43,13:54:00,4/22/2020,nominal,305,10,NO
19.29515,99.40408,335.8,0.38,0.43,13:54:00,4/22/2020,nominal,305,10.1,NO
19.29659,99.4155,336.5,0.38,0.44,13:54:00,4/22/2020,nominal,304.4,4.2,NO
19.29736,99.40324,367,0.54,0.51,13:00:00,4/22/2020,high,305.6,28.6,NO
19.29866,99.39964,352.9,0.38,0.43,13:54:00,4/22/2020,nominal,301.2,4.2,NO
19.29866,99.39964,352.9,0.38,0.43,13:54:00,4/22/2020,nominal,301.3,4.2,NO
19.30013,99.41119,335.5,0.38,0.44,13:54:00,4/22/2020,low,307,4.2,NO
